"Charge_Type";"Charge_Date";"Day_Type";"PEV_Code";"Charge_Duration";"Start_Time";"Stop_Time";"Time_Zone";"KWh";"Spans_Zones";"Noise"
"L1";"4/1/2010";"Weekday";"H051.V095";1;"9:40";"9:40";"Shoulder 1";0,32;FALSE;0
"L1";"4/1/2010";"Weekday";"H051.V095";4;"15:40";"16:10";"Peak";1,28;FALSE;0
"L1";"4/1/2010";"Weekday";"H051.V095";1;"17:00";"17:00";"Peak";0,32;FALSE;0
"L1";"6/1/2010";"Weekday";"H051.V095";2;"11:10";"11:20";"Shoulder 1";0,64;FALSE;0
"L1";"7/1/2010";"Weekday";"H051.V095";4;"5:40";"6:10";"Off-Peak";1,28;FALSE;0
"L1";"8/1/2010";"Weekday";"H051.V095";4;"13:10";"13:40";"Shoulder 1";1,28;FALSE;0
"L1";"8/1/2010";"Weekday";"H051.V095";4;"19:20";"19:50";"Peak";1,28;FALSE;0
"L1";"4/1/2010";"Weekday";"H051.V096";6;"12:20";"13:10";"Shoulder 1";1,92;FALSE;0
"L1";"4/1/2010";"Weekday";"H051.V096";6;"17:10";"18:00";"Peak";1,92;FALSE;0
"L1";"5/1/2010";"Weekday";"H051.V096";2;"14:30";"14:40";"Peak";0,64;FALSE;0
"L1";"5/1/2010";"Weekday";"H051.V096";19;"16:50";"19:50";"Peak";6,08;TRUE;0
"L1";"5/1/2010";"Weekday";"H051.V096";12;"20:00";"21:50";"Shoulder 2";3,84;TRUE;0
"L1";"5/1/2010";"Weekday";"H051.V096";19;"22:00";"1:00";"Off-Peak";6,08;TRUE;0
"L1";"6/1/2010";"Weekday";"H051.V096";2;"4:20";"4:30";"Off-Peak";0,64;FALSE;0
"L1";"6/1/2010";"Weekday";"H051.V096";4;"9:40";"10:10";"Shoulder 1";1,28;FALSE;0
"L1";"6/1/2010";"Weekday";"H051.V096";22;"16:20";"19:50";"Peak";7,04;TRUE;0
"L1";"6/1/2010";"Weekday";"H051.V096";12;"20:00";"21:50";"Shoulder 2";3,84;TRUE;0
"L1";"6/1/2010";"Weekday";"H051.V096";22;"22:00";"1:30";"Off-Peak";7,04;TRUE;0
"L1";"7/1/2010";"Weekday";"H051.V096";9;"12:30";"13:50";"Shoulder 1";2,88;TRUE;0
"L1";"7/1/2010";"Weekday";"H051.V096";3;"14:00";"14:20";"Peak";0,96;TRUE;0
"L1";"7/1/2010";"Weekday";"H051.V096";19;"14:40";"17:40";"Peak";6,08;FALSE;0
"L1";"7/1/2010";"Weekday";"H051.V096";2;"19:40";"19:50";"Peak";0,64;TRUE;0
"L1";"7/1/2010";"Weekday";"H051.V096";12;"20:00";"21:50";"Shoulder 2";3,84;TRUE;0
"L1";"7/1/2010";"Weekday";"H051.V096";8;"22:00";"23:10";"Off-Peak";2,56;TRUE;0
"L1";"8/1/2010";"Weekday";"H051.V096";9;"12:10";"13:30";"Shoulder 1";2,88;FALSE;0
"L1";"8/1/2010";"Weekday";"H051.V096";12;"20:00";"21:50";"Shoulder 2";3,84;TRUE;0
"L1";"8/1/2010";"Weekday";"H051.V096";12;"22:00";"23:50";"Off-Peak";3,84;TRUE;0
"L1";"4/1/2010";"Weekday";"H052.V097";4;"6:20";"6:50";"Off-Peak";1,28;TRUE;0
"L1";"4/1/2010";"Weekday";"H052.V097";1;"7:00";"7:00";"Shoulder 1";0,32;TRUE;0
"L1";"4/1/2010";"Weekday";"H052.V097";6;"7:50";"8:40";"Shoulder 1";1,92;FALSE;0
"L1";"4/1/2010";"Weekday";"H052.V097";3;"12:30";"12:50";"Shoulder 1";0,96;FALSE;0
"L1";"4/1/2010";"Weekday";"H052.V097";7;"17:00";"18:00";"Peak";2,24;FALSE;0
"L1";"5/1/2010";"Weekday";"H052.V097";9;"16:40";"18:00";"Peak";2,88;FALSE;0
"L1";"7/1/2010";"Weekday";"H052.V097";5;"9:40";"10:20";"Shoulder 1";1,6;FALSE;0
"L1";"7/1/2010";"Weekday";"H052.V097";15;"11:00";"13:20";"Shoulder 1";4,8;FALSE;0
"L1";"7/1/2010";"Weekday";"H052.V097";4;"19:00";"19:30";"Peak";1,28;FALSE;0
"L1";"7/1/2010";"Weekday";"H052.V097";2;"21:40";"21:50";"Shoulder 2";0,64;TRUE;0
"L1";"7/1/2010";"Weekday";"H052.V097";14;"22:00";"0:10";"Off-Peak";4,48;TRUE;0
"L1";"4/1/2010";"Weekday";"H052.V098";1;"15:10";"15:10";"Peak";0,32;FALSE;0
"L1";"4/1/2010";"Weekday";"H052.V098";1;"19:50";"19:50";"Peak";0,32;TRUE;0
"L1";"4/1/2010";"Weekday";"H052.V098";3;"20:00";"20:20";"Shoulder 2";0,96;TRUE;0
"L1";"5/1/2010";"Weekday";"H052.V098";1;"15:00";"15:00";"Peak";0,32;FALSE;0
"L1";"6/1/2010";"Weekday";"H052.V098";2;"14:30";"14:40";"Peak";0,64;FALSE;0
"L1";"6/1/2010";"Weekday";"H052.V098";4;"17:10";"17:40";"Peak";1,28;FALSE;0
"L1";"7/1/2010";"Weekday";"H052.V098";4;"5:50";"6:20";"Off-Peak";1,28;FALSE;0
"L1";"7/1/2010";"Weekday";"H052.V098";4;"10:20";"10:50";"Shoulder 1";1,28;FALSE;0
"L1";"7/1/2010";"Weekday";"H052.V098";1;"15:10";"15:10";"Peak";0,32;FALSE;0
"L1";"7/1/2010";"Weekday";"H052.V098";4;"15:30";"16:00";"Peak";1,28;FALSE;0
"L1";"7/1/2010";"Weekday";"H052.V098";4;"16:40";"17:10";"Peak";1,28;FALSE;0
"L1";"8/1/2010";"Weekday";"H052.V098";2;"9:30";"9:40";"Shoulder 1";0,64;FALSE;0
"L1";"8/1/2010";"Weekday";"H052.V098";4;"14:10";"14:40";"Peak";1,28;FALSE;0
"L1";"5/1/2010";"Weekday";"H053.V099";2;"11:20";"11:30";"Shoulder 1";0,64;FALSE;0
"L1";"7/1/2010";"Weekday";"H053.V099";2;"10:20";"10:30";"Shoulder 1";0,64;FALSE;0
"L1";"7/1/2010";"Weekday";"H053.V099";5;"13:10";"13:50";"Shoulder 1";1,6;TRUE;0
"L1";"7/1/2010";"Weekday";"H053.V099";8;"14:00";"15:10";"Peak";2,56;TRUE;0
"L1";"7/1/2010";"Weekday";"H053.V099";6;"19:00";"19:50";"Peak";1,92;TRUE;0
"L1";"7/1/2010";"Weekday";"H053.V099";5;"20:00";"20:40";"Shoulder 2";1,6;TRUE;0
"L1";"8/1/2010";"Weekday";"H053.V099";4;"9:50";"10:20";"Shoulder 1";1,28;FALSE;0
"L1";"8/1/2010";"Weekday";"H053.V099";1;"10:50";"10:50";"Shoulder 1";0,32;FALSE;0
"L1";"8/1/2010";"Weekday";"H053.V099";5;"13:10";"13:50";"Shoulder 1";1,6;TRUE;0
"L1";"8/1/2010";"Weekday";"H053.V099";4;"14:00";"14:30";"Peak";1,28;TRUE;0
"L1";"4/1/2010";"Weekday";"H053.V100";8;"11:50";"13:00";"Shoulder 1";2,56;FALSE;0
"L1";"4/1/2010";"Weekday";"H053.V100";3;"13:30";"13:50";"Shoulder 1";0,96;TRUE;0
"L1";"4/1/2010";"Weekday";"H053.V100";36;"14:00";"19:50";"Peak";11,52;TRUE;0
"L1";"4/1/2010";"Weekday";"H053.V100";3;"20:00";"20:20";"Shoulder 2";0,96;TRUE;0
"L1";"5/1/2010";"Weekday";"H053.V100";7;"18:50";"19:50";"Peak";2,24;TRUE;0
"L1";"5/1/2010";"Weekday";"H053.V100";1;"20:00";"20:00";"Shoulder 2";0,32;TRUE;0
"L1";"6/1/2010";"Weekday";"H053.V100";3;"9:00";"9:20";"Shoulder 1";0,96;FALSE;0
"L1";"6/1/2010";"Weekday";"H053.V100";7;"12:50";"13:50";"Shoulder 1";2,24;TRUE;0
"L1";"6/1/2010";"Weekday";"H053.V100";3;"14:00";"14:20";"Peak";0,96;TRUE;0
"L1";"6/1/2010";"Weekday";"H053.V100";2;"17:40";"17:50";"Peak";0,64;FALSE;0
"L1";"7/1/2010";"Weekday";"H053.V100";2;"11:40";"11:50";"Shoulder 1";0,64;FALSE;0
"L1";"8/1/2010";"Weekday";"H053.V100";1;"12:10";"12:10";"Shoulder 1";0,32;FALSE;0
"L1";"8/1/2010";"Weekday";"H053.V100";3;"14:00";"14:20";"Peak";0,96;FALSE;0
"L1";"4/1/2010";"Weekday";"H054.V101";1;"9:40";"9:40";"Shoulder 1";0,32;FALSE;0
"L1";"4/1/2010";"Weekday";"H054.V101";1;"11:30";"11:30";"Shoulder 1";0,32;FALSE;0
"L1";"4/1/2010";"Weekday";"H054.V101";1;"13:50";"13:50";"Shoulder 1";0,32;TRUE;0
"L1";"4/1/2010";"Weekday";"H054.V101";1;"14:00";"14:00";"Peak";0,32;TRUE;0
"L1";"5/1/2010";"Weekday";"H054.V101";9;"10:40";"12:00";"Shoulder 1";2,88;FALSE;0
"L1";"5/1/2010";"Weekday";"H054.V101";5;"19:10";"19:50";"Peak";1,6;TRUE;0
"L1";"5/1/2010";"Weekday";"H054.V101";5;"20:00";"20:40";"Shoulder 2";1,6;TRUE;0
"L1";"6/1/2010";"Weekday";"H054.V101";4;"11:10";"11:40";"Shoulder 1";1,28;FALSE;0
"L1";"7/1/2010";"Weekday";"H054.V101";7;"20:10";"21:10";"Shoulder 2";2,24;FALSE;0
"L1";"8/1/2010";"Weekday";"H054.V101";5;"7:30";"8:10";"Shoulder 1";1,6;FALSE;0
"L1";"8/1/2010";"Weekday";"H054.V101";30;"9:00";"13:50";"Shoulder 1";9,6;TRUE;0
"L1";"8/1/2010";"Weekday";"H054.V101";5;"14:00";"14:40";"Peak";1,6;TRUE;0
"L1";"8/1/2010";"Weekday";"H054.V101";9;"18:30";"19:50";"Peak";2,88;TRUE;0
"L1";"8/1/2010";"Weekday";"H054.V101";12;"20:00";"21:50";"Shoulder 2";3,84;TRUE;0
"L1";"8/1/2010";"Weekday";"H054.V101";12;"22:00";"23:50";"Off-Peak";3,84;TRUE;0
"L1";"5/1/2010";"Weekday";"H054.V102";2;"13:20";"13:30";"Shoulder 1";0,64;FALSE;0
"L1";"5/1/2010";"Weekday";"H054.V102";2;"17:10";"17:20";"Peak";0,64;FALSE;0
"L1";"7/1/2010";"Weekday";"H054.V102";2;"22:10";"22:20";"Off-Peak";0,64;FALSE;0
"L1";"8/1/2010";"Weekday";"H054.V102";13;"14:50";"16:50";"Peak";4,16;FALSE;0
"L1";"8/1/2010";"Weekday";"H054.V102";6;"19:00";"19:50";"Peak";1,92;TRUE;0
"L1";"8/1/2010";"Weekday";"H054.V102";5;"20:00";"20:40";"Shoulder 2";1,6;TRUE;0
"L1";"4/1/2010";"Weekday";"H055.V103";4;"15:10";"15:40";"Peak";1,28;FALSE;0
"L1";"4/1/2010";"Weekday";"H055.V103";1;"19:50";"19:50";"Peak";0,32;FALSE;0
"L1";"6/1/2010";"Weekday";"H055.V103";1;"9:40";"9:40";"Shoulder 1";0,32;FALSE;0
"L1";"6/1/2010";"Weekday";"H055.V103";4;"10:30";"11:00";"Shoulder 1";1,28;FALSE;0
"L1";"6/1/2010";"Weekday";"H055.V103";4;"14:30";"15:00";"Peak";1,28;FALSE;0
"L1";"6/1/2010";"Weekday";"H055.V103";4;"17:10";"17:40";"Peak";1,28;FALSE;0
"L1";"7/1/2010";"Weekday";"H055.V103";4;"10:20";"10:50";"Shoulder 1";1,28;FALSE;0
"L1";"7/1/2010";"Weekday";"H055.V103";5;"12:00";"12:40";"Shoulder 1";1,6;FALSE;0
"L1";"7/1/2010";"Weekday";"H055.V103";4;"15:30";"16:00";"Peak";1,28;FALSE;0
"L1";"7/1/2010";"Weekday";"H055.V103";5;"16:40";"17:20";"Peak";1,6;FALSE;0
"L1";"7/1/2010";"Weekday";"H055.V103";1;"21:30";"21:30";"Shoulder 2";0,32;FALSE;0
"L1";"8/1/2010";"Weekday";"H055.V103";4;"9:30";"10:00";"Shoulder 1";1,28;FALSE;0
"L1";"8/1/2010";"Weekday";"H055.V103";7;"14:10";"15:10";"Peak";2,24;FALSE;0
"L1";"4/1/2010";"Weekday";"H055.V104";8;"17:00";"18:10";"Peak";2,56;FALSE;0
"L1";"5/1/2010";"Weekday";"H055.V104";2;"13:30";"13:40";"Shoulder 1";0,64;FALSE;0
"L1";"5/1/2010";"Weekday";"H055.V104";8;"15:50";"17:00";"Peak";2,56;FALSE;0
"L1";"5/1/2010";"Weekday";"H055.V104";16;"17:20";"19:50";"Peak";5,12;FALSE;0
"L1";"6/1/2010";"Weekday";"H055.V104";1;"15:10";"15:10";"Peak";0,32;FALSE;0
"L1";"6/1/2010";"Weekday";"H055.V104";14;"16:10";"18:20";"Peak";4,48;FALSE;0
"L1";"8/1/2010";"Weekday";"H055.V104";4;"0:10";"0:40";"Off-Peak";1,28;FALSE;0
"L1";"8/1/2010";"Weekday";"H055.V104";3;"2:10";"2:30";"Off-Peak";0,96;FALSE;0
"L1";"8/1/2010";"Weekday";"H055.V104";1;"19:50";"19:50";"Peak";0,32;TRUE;0
"L1";"8/1/2010";"Weekday";"H055.V104";6;"20:00";"20:50";"Shoulder 2";1,92;TRUE;0
"L1";"4/1/2010";"Weekday";"H056.V105";5;"10:30";"11:10";"Shoulder 1";1,6;FALSE;0
"L1";"5/1/2010";"Weekday";"H056.V105";5;"11:30";"12:10";"Shoulder 1";1,6;FALSE;0
"L1";"5/1/2010";"Weekday";"H056.V105";2;"17:40";"17:50";"Peak";0,64;FALSE;0
"L1";"6/1/2010";"Weekday";"H056.V105";2;"2:20";"2:30";"Off-Peak";0,64;FALSE;0
"L1";"7/1/2010";"Weekday";"H056.V105";6;"15:00";"15:50";"Peak";1,92;FALSE;0
"L1";"7/1/2010";"Weekday";"H056.V105";2;"17:30";"17:40";"Peak";0,64;FALSE;0
"L1";"8/1/2010";"Weekday";"H056.V105";2;"12:00";"12:10";"Shoulder 1";0,64;FALSE;0
"L1";"8/1/2010";"Weekday";"H056.V105";5;"15:20";"16:00";"Peak";1,6;FALSE;0
"L1";"4/1/2010";"Weekday";"H057.V106";2;"18:20";"18:30";"Peak";0,64;FALSE;0
"L1";"4/1/2010";"Weekday";"H057.V106";2;"20:30";"20:40";"Shoulder 2";0,64;FALSE;0
"L1";"5/1/2010";"Weekday";"H057.V106";2;"18:10";"18:20";"Peak";0,64;FALSE;0
"L1";"7/1/2010";"Weekday";"H057.V106";2;"9:30";"9:40";"Shoulder 1";0,64;FALSE;0
"L1";"8/1/2010";"Weekday";"H057.V106";2;"13:40";"13:50";"Shoulder 1";0,64;TRUE;0
"L1";"8/1/2010";"Weekday";"H057.V106";11;"14:00";"15:40";"Peak";3,52;TRUE;0
"L1";"8/1/2010";"Weekday";"H057.V106";10;"18:20";"19:50";"Peak";3,2;TRUE;0
"L1";"8/1/2010";"Weekday";"H057.V106";1;"20:00";"20:00";"Shoulder 2";0,32;TRUE;0
"L1";"4/1/2010";"Weekday";"H057.V107";2;"12:40";"12:50";"Shoulder 1";0,64;FALSE;0
"L1";"5/1/2010";"Weekday";"H057.V107";1;"15:00";"15:00";"Peak";0,32;FALSE;0
"L1";"5/1/2010";"Weekday";"H057.V107";4;"16:10";"16:40";"Peak";1,28;FALSE;0
"L1";"5/1/2010";"Weekday";"H057.V107";1;"19:20";"19:20";"Peak";0,32;FALSE;0
"L1";"6/1/2010";"Weekday";"H057.V107";2;"15:10";"15:20";"Peak";0,64;FALSE;0
"L1";"6/1/2010";"Weekday";"H057.V107";4;"15:50";"16:20";"Peak";1,28;FALSE;0
"L1";"6/1/2010";"Weekday";"H057.V107";4;"20:50";"21:20";"Shoulder 2";1,28;FALSE;0
"L1";"7/1/2010";"Weekday";"H057.V107";4;"6:20";"6:50";"Off-Peak";1,28;FALSE;0
"L1";"7/1/2010";"Weekday";"H057.V107";1;"13:50";"13:50";"Shoulder 1";0,32;TRUE;0
"L1";"7/1/2010";"Weekday";"H057.V107";3;"14:00";"14:20";"Peak";0,96;TRUE;0
"L1";"4/1/2010";"Weekday";"H057.V108";4;"19:20";"19:50";"Peak";1,28;TRUE;0
"L1";"4/1/2010";"Weekday";"H057.V108";7;"20:00";"21:00";"Shoulder 2";2,24;TRUE;0
"L1";"5/1/2010";"Weekday";"H057.V108";1;"4:40";"4:40";"Off-Peak";0,32;FALSE;0
"L1";"5/1/2010";"Weekday";"H057.V108";7;"12:30";"13:30";"Shoulder 1";2,24;FALSE;0
"L1";"5/1/2010";"Weekday";"H057.V108";4;"14:00";"14:30";"Peak";1,28;FALSE;0
"L1";"5/1/2010";"Weekday";"H057.V108";7;"20:50";"21:50";"Shoulder 2";2,24;FALSE;0
"L1";"6/1/2010";"Weekday";"H057.V108";11;"9:40";"11:20";"Shoulder 1";3,52;FALSE;0
"L1";"8/1/2010";"Weekday";"H057.V108";1;"8:10";"8:10";"Shoulder 1";0,32;FALSE;0
"L1";"8/1/2010";"Weekday";"H057.V108";6;"11:00";"11:50";"Shoulder 1";1,92;FALSE;0
"L1";"4/1/2010";"Weekday";"H058.V109";2;"5:10";"5:20";"Off-Peak";0,64;FALSE;0
"L1";"4/1/2010";"Weekday";"H058.V109";2;"14:00";"14:10";"Peak";0,64;FALSE;0
"L1";"4/1/2010";"Weekday";"H058.V109";1;"21:30";"21:30";"Shoulder 2";0,32;FALSE;0
"L1";"4/1/2010";"Weekday";"H058.V109";3;"23:30";"23:50";"Off-Peak";0,96;FALSE;0
"L1";"5/1/2010";"Weekday";"H058.V109";4;"0:10";"0:40";"Off-Peak";1,28;FALSE;0
"L1";"5/1/2010";"Weekday";"H058.V109";13;"3:00";"5:00";"Off-Peak";4,16;FALSE;0
"L1";"5/1/2010";"Weekday";"H058.V109";7;"16:30";"17:30";"Peak";2,24;FALSE;0
"L1";"5/1/2010";"Weekday";"H058.V109";2;"20:20";"20:30";"Shoulder 2";0,64;FALSE;0
"L1";"6/1/2010";"Weekday";"H058.V109";6;"3:20";"4:10";"Off-Peak";1,92;FALSE;0
"L1";"6/1/2010";"Weekday";"H058.V109";6;"18:00";"18:50";"Peak";1,92;FALSE;0
"L1";"6/1/2010";"Weekday";"H058.V109";5;"21:00";"21:40";"Shoulder 2";1,6;FALSE;0
"L1";"7/1/2010";"Weekday";"H058.V109";8;"11:50";"13:00";"Shoulder 1";2,56;FALSE;0
"L1";"7/1/2010";"Weekday";"H058.V109";4;"18:30";"19:00";"Peak";1,28;FALSE;0
"L1";"7/1/2010";"Weekday";"H058.V109";1;"19:50";"19:50";"Peak";0,32;TRUE;0
"L1";"7/1/2010";"Weekday";"H058.V109";10;"20:00";"21:30";"Shoulder 2";3,2;TRUE;0
"L1";"8/1/2010";"Weekday";"H058.V109";5;"13:00";"13:40";"Shoulder 1";1,6;FALSE;0
"L1";"4/1/2010";"Weekday";"H058.V110";3;"6:30";"6:50";"Off-Peak";0,96;TRUE;0
"L1";"4/1/2010";"Weekday";"H058.V110";7;"7:00";"8:00";"Shoulder 1";2,24;TRUE;0
"L1";"4/1/2010";"Weekday";"H058.V110";7;"12:50";"13:50";"Shoulder 1";2,24;TRUE;0
"L1";"4/1/2010";"Weekday";"H058.V110";1;"14:00";"14:00";"Peak";0,32;TRUE;0
"L1";"5/1/2010";"Weekday";"H058.V110";3;"10:50";"11:10";"Shoulder 1";0,96;FALSE;0
"L1";"5/1/2010";"Weekday";"H058.V110";12;"15:00";"16:50";"Peak";3,84;FALSE;0
"L1";"6/1/2010";"Weekday";"H058.V110";1;"13:50";"13:50";"Shoulder 1";0,32;FALSE;0
"L1";"6/1/2010";"Weekday";"H058.V110";10;"16:40";"18:10";"Peak";3,2;FALSE;0
"L1";"6/1/2010";"Weekday";"H058.V110";4;"21:20";"21:50";"Shoulder 2";1,28;TRUE;0
"L1";"6/1/2010";"Weekday";"H058.V110";12;"22:00";"23:50";"Off-Peak";3,84;TRUE;0
"L1";"7/1/2010";"Weekday";"H058.V110";3;"14:20";"14:40";"Peak";0,96;FALSE;0
"L1";"7/1/2010";"Weekday";"H058.V110";22;"16:20";"19:50";"Peak";7,04;TRUE;0
"L1";"7/1/2010";"Weekday";"H058.V110";12;"20:00";"21:50";"Shoulder 2";3,84;TRUE;0
"L1";"7/1/2010";"Weekday";"H058.V110";22;"22:00";"1:30";"Off-Peak";7,04;TRUE;0
"L1";"8/1/2010";"Weekday";"H058.V110";8;"12:40";"13:50";"Shoulder 1";2,56;TRUE;0
"L1";"8/1/2010";"Weekday";"H058.V110";7;"14:00";"15:00";"Peak";2,24;TRUE;0
"L1";"4/1/2010";"Weekday";"H059.V111";2;"9:20";"9:30";"Shoulder 1";0,64;FALSE;0
"L1";"4/1/2010";"Weekday";"H059.V111";2;"12:00";"12:10";"Shoulder 1";0,64;FALSE;0
"L1";"4/1/2010";"Weekday";"H059.V111";1;"17:50";"17:50";"Peak";0,32;FALSE;0
"L1";"5/1/2010";"Weekday";"H059.V111";4;"17:30";"18:00";"Peak";1,28;FALSE;0
"L1";"5/1/2010";"Weekday";"H059.V111";2;"23:20";"23:30";"Off-Peak";0,64;FALSE;0
"L1";"6/1/2010";"Weekday";"H059.V111";4;"5:30";"6:00";"Off-Peak";1,28;FALSE;0
"L1";"6/1/2010";"Weekday";"H059.V111";4;"8:00";"8:30";"Shoulder 1";1,28;FALSE;0
"L1";"7/1/2010";"Weekday";"H059.V111";5;"3:20";"4:00";"Off-Peak";1,6;FALSE;0
"L1";"7/1/2010";"Weekday";"H059.V111";4;"11:50";"12:20";"Shoulder 1";1,28;FALSE;0
"L1";"8/1/2010";"Weekday";"H059.V111";2;"16:00";"16:10";"Peak";0,64;FALSE;0
"L1";"8/1/2010";"Weekday";"H059.V111";4;"19:20";"19:50";"Peak";1,28;FALSE;0
"L1";"4/1/2010";"Weekday";"H060.V112";12;"0:00";"1:50";"Off-Peak";3,84;FALSE;0
"L1";"4/1/2010";"Weekday";"H060.V112";19;"22:40";"1:40";"Off-Peak";6,08;FALSE;0
"L1";"5/1/2010";"Weekday";"H060.V112";29;"2:10";"6:50";"Off-Peak";9,28;TRUE;0
"L1";"5/1/2010";"Weekday";"H060.V112";6;"7:00";"7:50";"Shoulder 1";1,92;TRUE;0
"L1";"5/1/2010";"Weekday";"H060.V112";29;"15:10";"19:50";"Peak";9,28;FALSE;0
"L1";"5/1/2010";"Weekday";"H060.V112";2;"21:40";"21:50";"Shoulder 2";0,64;TRUE;0
"L1";"5/1/2010";"Weekday";"H060.V112";33;"22:00";"3:20";"Off-Peak";10,56;TRUE;0
"L1";"6/1/2010";"Weekday";"H060.V112";1;"5:00";"5:00";"Off-Peak";0,32;FALSE;0
"L1";"6/1/2010";"Weekday";"H060.V112";5;"11:00";"11:40";"Shoulder 1";1,6;FALSE;0
"L1";"6/1/2010";"Weekday";"H060.V112";5;"12:10";"12:50";"Shoulder 1";1,6;FALSE;0
"L1";"6/1/2010";"Weekday";"H060.V112";2;"13:40";"13:50";"Shoulder 1";0,64;TRUE;0
"L1";"6/1/2010";"Weekday";"H060.V112";15;"14:00";"16:20";"Peak";4,8;TRUE;0
"L1";"6/1/2010";"Weekday";"H060.V112";5;"19:10";"19:50";"Peak";1,6;TRUE;0
"L1";"6/1/2010";"Weekday";"H060.V112";12;"20:00";"21:50";"Shoulder 2";3,84;TRUE;0
"L1";"6/1/2010";"Weekday";"H060.V112";18;"22:00";"0:50";"Off-Peak";5,76;TRUE;0
"L1";"7/1/2010";"Weekday";"H060.V112";18;"17:00";"19:50";"Peak";5,76;TRUE;0
"L1";"7/1/2010";"Weekday";"H060.V112";11;"20:00";"21:40";"Shoulder 2";3,52;TRUE;0
"L1";"4/1/2010";"Weekday";"H061.V113";2;"9:30";"9:40";"Shoulder 1";0,64;FALSE;0
"L1";"4/1/2010";"Weekday";"H061.V113";2;"16:50";"17:00";"Peak";0,64;FALSE;0
"L1";"5/1/2010";"Weekday";"H061.V113";2;"12:10";"12:20";"Shoulder 1";0,64;FALSE;0
"L1";"6/1/2010";"Weekday";"H061.V113";1;"6:50";"6:50";"Off-Peak";0,32;TRUE;0
"L1";"6/1/2010";"Weekday";"H061.V113";1;"7:00";"7:00";"Shoulder 1";0,32;TRUE;0
"L1";"7/1/2010";"Weekday";"H061.V113";5;"13:10";"13:50";"Shoulder 1";1,6;TRUE;0
"L1";"7/1/2010";"Weekday";"H061.V113";8;"14:00";"15:10";"Peak";2,56;TRUE;0
"L1";"7/1/2010";"Weekday";"H061.V113";10;"18:20";"19:50";"Peak";3,2;TRUE;0
"L1";"7/1/2010";"Weekday";"H061.V113";1;"20:00";"20:00";"Shoulder 2";0,32;TRUE;0
"L1";"8/1/2010";"Weekday";"H061.V113";5;"11:20";"12:00";"Shoulder 1";1,6;FALSE;0
"L1";"8/1/2010";"Weekday";"H061.V113";9;"17:10";"18:30";"Peak";2,88;FALSE;0
"L1";"4/1/2010";"Weekday";"H062.V114";5;"11:40";"12:20";"Shoulder 1";1,6;FALSE;0
"L1";"4/1/2010";"Weekday";"H062.V114";6;"16:20";"17:10";"Peak";1,92;FALSE;0
"L1";"5/1/2010";"Weekday";"H062.V114";1;"9:40";"9:40";"Shoulder 1";0,32;FALSE;0
"L1";"5/1/2010";"Weekday";"H062.V114";9;"11:30";"12:50";"Shoulder 1";2,88;FALSE;0
"L1";"5/1/2010";"Weekday";"H062.V114";1;"17:00";"17:00";"Peak";0,32;FALSE;0
"L1";"5/1/2010";"Weekday";"H062.V114";6;"17:30";"18:20";"Peak";1,92;FALSE;0
"L1";"6/1/2010";"Weekday";"H062.V114";2;"0:20";"0:30";"Off-Peak";0,64;FALSE;0
"L1";"6/1/2010";"Weekday";"H062.V114";12;"0:50";"2:40";"Off-Peak";3,84;FALSE;0
"L1";"6/1/2010";"Weekday";"H062.V114";6;"12:30";"13:20";"Shoulder 1";1,92;FALSE;0
"L1";"6/1/2010";"Weekday";"H062.V114";8;"14:10";"15:20";"Peak";2,56;FALSE;0
"L1";"6/1/2010";"Weekday";"H062.V114";2;"21:40";"21:50";"Shoulder 2";0,64;TRUE;0
"L1";"6/1/2010";"Weekday";"H062.V114";13;"22:00";"0:00";"Off-Peak";4,16;TRUE;0
"L1";"4/1/2010";"Weekday";"H062.V115";10;"0:00";"1:30";"Off-Peak";3,2;FALSE;0
"L1";"4/1/2010";"Weekday";"H062.V115";4;"17:10";"17:40";"Peak";1,28;FALSE;0
"L1";"5/1/2010";"Weekday";"H062.V115";11;"9:20";"11:00";"Shoulder 1";3,52;FALSE;0
"L1";"5/1/2010";"Weekday";"H062.V115";8;"11:40";"12:50";"Shoulder 1";2,56;FALSE;0
"L1";"6/1/2010";"Weekday";"H062.V115";4;"5:20";"5:50";"Off-Peak";1,28;FALSE;0
"L1";"6/1/2010";"Weekday";"H062.V115";5;"11:00";"11:40";"Shoulder 1";1,6;FALSE;0
"L1";"6/1/2010";"Weekday";"H062.V115";3;"12:50";"13:10";"Shoulder 1";0,96;FALSE;0
"L1";"6/1/2010";"Weekday";"H062.V115";2;"21:40";"21:50";"Shoulder 2";0,64;TRUE;0
"L1";"6/1/2010";"Weekday";"H062.V115";33;"22:00";"3:20";"Off-Peak";10,56;TRUE;0
"L1";"7/1/2010";"Weekday";"H062.V115";4;"13:20";"13:50";"Shoulder 1";1,28;TRUE;0
"L1";"7/1/2010";"Weekday";"H062.V115";31;"14:00";"19:00";"Peak";9,92;TRUE;0
"L1";"4/1/2010";"Weekday";"H063.V116";2;"8:20";"8:30";"Shoulder 1";0,64;FALSE;0
"L1";"4/1/2010";"Weekday";"H063.V116";13;"14:30";"16:30";"Peak";4,16;FALSE;0
"L1";"6/1/2010";"Weekday";"H063.V116";2;"12:00";"12:10";"Shoulder 1";0,64;FALSE;0
"L1";"6/1/2010";"Weekday";"H063.V116";1;"13:50";"13:50";"Shoulder 1";0,32;TRUE;0
